Symbol,Value,Footprint,Description,Tags,Footprint_Filter,Datasheet
Transistor_FET:Si2319CDS,Si2319CDS,MyLib_Package_TO_SOT_SMD:SOT-23,"-4.4A Id, -40V Vds, P-Channel MOSFET, SOT-23",P-Channel MOSFET,SOT?23*,http://www.vishay.com/docs/66709/si2319cd.pdf
Transistor_FET:Si2371EDS,Si2371EDS,MyLib_Package_TO_SOT_SMD:SOT-23,"-3.6A Id, -30V Vds, P-Channel MOSFET, SOT-23",P-Channel MOSFET,SOT?23*,http://www.vishay.com/docs/63924/si2371eds.pdf
Transistor_FET:Si3456DDV,Si3456DDV,MyLib_Package_SO:TSOP-6_1.65x3.05mm_P0.95mm,"30V Vds, 6.3A Id, N-Channel MOSFET, TSOP-6",N-Channel MOSFET,TSOP*1.65x3.05mm*P0.95mm*,https://www.vishay.com/docs/69075/si3456ddv.pdf
Transistor_FET:Si4162DY,Si4162DY,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"19.3A Id, 30V Vds, TrenchFET N-Channel Power MOSFET, SO-8",N-Channel MOSFET,SOIC*3.9x4.9mm*P1.27mm*,http://www.vishay.com/docs/68967/si4162dy.pdf
Transistor_FET:Si4532DY,Si4532DY,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"3.9A Id, 30V Vds, Dual N and P Channel MOSFET, 65mOhm Ron, 10V Vgs, SO8L",Dual N-Channel P-Channel MOSFET,SOIC*3.9x4.9mm*P1.27mm*,https://www.onsemi.com/pub/Collateral/SI4532DY-D.PDF
Transistor_FET:Si4542DY,Si4542DY,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"Dual N and P Channel MOSFET, 6A Id, 30V Vds, 28mOhm Ron, 10V Vgs, SO8L",Dual N-Channel P-Channel MOSFET,SOIC*3.9x4.9mm*P1.27mm*,https://www.onsemi.com/pub/Collateral/SI4542DY-D.PDF
Transistor_FET:Si7141DP,Si7141DP,MyLib_Package_SO:PowerPAK_SO-8_Single,"-60A Id, -20V Vds, 1.9 mOhm Ron, PowerPAK-8",P-Channel MOSFET,PowerPAK*SO*Single*,https://www.vishay.com/docs/65596/si7141dp.pdf
Transistor_FET:Si7336ADP,Si7336ADP,MyLib_Package_SO:PowerPAK_SO-8_Single,"30A Id, 30V Vds, 2.4mOhm Ron, PowerPAK-8",N-Channel MOSFET,PowerPAK*SO*Single*,https://www.vishay.com/docs/73152/si7336adp.pdf
Transistor_FET:Si7450DP,Si7450DP,MyLib_Package_SO:PowerPAK_SO-8_Single,"5.3A Id, 200V Vds, 80mOhm Ron, PowerPAK-8",N-Channel MOSFET,PowerPAK*SO*Single*,https://www.vishay.com/docs/71432/si7450dp.pdf
Transistor_FET:Si7617DN,Si7617DN,MyLib_Package_SO:Vishay_PowerPAK_1212-8_Single,"-35A Id, -30V Vds, 0.0123 Ohm Ron, PowerPAK-8",P-Channel MOSFET,Vishay*PowerPAK*1212*Single*,https://www.vishay.com/docs/65164/si7617dn.pdf
Transistor_FET:Si9634DY,Si9634DY,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"Dual N-Channel MOSFET, 8A Id, 60V Vds, 0.029 ohms Rds(on), SOIC-8",Vishay Siliconix TrenchFET,*SOIC*3.9x4.9mm*P1.27mm*,https://www.vishay.com/docs/62114/si9634dy.pdf
Transistor_FET:Si9945BDY,Si9945BDY,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"Dual N-Channel MOSFET, 5.3A Id, 60V Vds, 0.058 ohms Rds(on), SOIC-8",Vishay Siliconix TrenchFET,*SOIC*3.9x4.9mm*P1.27mm*,https://www.vishay.com/docs/64737/si9945bdy.pdf
Transistor_FET:Si9948AEY,Si9948AEY,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"Dual P-Channel MOSFET, ±2.6A Id, -60V Vds, 0.17 ohms Rds(on), SOIC-8",Vishay Siliconix TrenchFET,*SOIC*3.9x4.9mm*P1.27mm*,https://www.mouser.com/datasheet/2/427/si9948ae-1765388.pdf
Transistor_FET:SiA449DJ,SiA449DJ,MyLib_Package_TO_SOT_SMD:Vishay_PowerPAK_SC70-6L_Single,"-12A Id, -30V Vds, P-Channel MOSFET, PowerPAK SC70-6",P-Channel MOSFET,Vishay*PowerPAK*SC70*Single*,http://www.vishay.com/docs/62644/sia449dj.pdf
Transistor_FET:SiA453EDJ,SiA453EDJ,MyLib_Package_TO_SOT_SMD:Vishay_PowerPAK_SC70-6L_Single,"-10A Id, -30V Vds, P-Channel MOSFET",P-Channel MOSFET,Vishay*PowerPAK*SC70*Single*,http://www.vishay.com/docs/62864/sia453edj.pdf
Transistor_FET:SiA462DJ,SiA462DJ,MyLib_Package_TO_SOT_SMD:Vishay_PowerPAK_SC70-6L_Single,"12A Id, 30V Vds, N-Channel MOSFET, Rds 18mΩ PowerPAK, SC70-6",NMOS NFET Vishay,Vishay*PowerPAK*SC70*Single*,https://www.vishay.com/docs/63269/sia462dj.pdf
Transistor_FET:SiR696DP,SiR696DP,MyLib_Package_SO:PowerPAK_SO-8_Single,"60A Id, 125V Vds N-Channel MOSFET, 9.6mOhm Ron, 19.4 nC Qg(typ), PowerPAK-8",NMOS NFET Vishay,PowerPAK*SO*Single*,https://www.vishay.com/docs/65689/sir696dp.pdf
Transistor_FET:SiS415DNT,SiS415DNT,MyLib_Package_SO:Vishay_PowerPAK_1212-8_Single,"-35A Id, -20V Vds, P-Channel MOSFET, PowerPAK 1212-8 Single",P-Channel MOSFET,Vishay*PowerPAK*1212*Single*,https://www.vishay.com/docs/63684/sis415dnt.pdf
Transistor_FET:SiS443DN,SiS443DN,MyLib_Package_SO:Vishay_PowerPAK_1212-8_Single,"-35A Id, -40V Vds, P-Channel MOSFET, PowerPAK 1212-8 Single",P-Channel MOSFET,Vishay*PowerPAK*1212*Single*,https://www.vishay.com/docs/63253/sis443dn.pdf
Transistor_FET:SiS454DN,SiS454DN,MyLib_Package_SO:Vishay_PowerPAK_1212-8_Single,"35A Id, 20V Vds, N-Channel MOSFET, PowerPAK 1212-8 Single",N-Channel MOSFET,Vishay*PowerPAK*1212*Single*,https://www.vishay.com/docs/66707/sis454dn.pdf
Transistor_FET:SiSS27DN,SiSS27DN,MyLib_Package_SO:Vishay_PowerPAK_1212-8_Single,"-50A Id, -30V Vds, P-Channel MOSFET, PowerPAK 1212-8 Single",P-Channel MOSFET,Vishay*PowerPAK*1212*Single*,http://www.vishay.com/docs/62847/siss27dn.pdf
Transistor_FET:T2N7002AK,T2N7002AK,MyLib_Package_TO_SOT_SMD:SOT-23,"60V Vds, 0.2A Id, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,https://toshiba.semicon-storage.com/info/docget.jsp?did=29712&prodName=T2N7002AK
Transistor_FET:TP0610L,TP0610L,MyLib_Package_TO_SOT_THT:TO-92L_Inline,"-0.18A Id, -60V Vds, P-Channel MOSFET, TO-92",P-Channel MOSFET,TO?92L*,http://www.vishay.com/docs/70209/70209.pdf
Transistor_FET:TP0610T,TP0610T,MyLib_Package_TO_SOT_SMD:SOT-23,"-0.18A Id, -60V Vds, P-Channel MOSFET, SOT-23",P-Channel MOSFET,SOT?23*,http://www.vishay.com/docs/70209/70209.pdf
Transistor_FET:TSM2301ACX,TSM2301ACX,MyLib_Package_TO_SOT_SMD:SOT-23,"-2.8A Id, -20V Vds, P-Channel MOSFET, SOT-23",P-Channel MOSFET,SOT?23*,https://services.taiwansemi.com/storage/resources/datasheet/TSM2301A_C15.pdf
Transistor_FET:TSM2302CX,TSM2302CX,MyLib_Package_TO_SOT_SMD:SOT-23,"3.9A Id, 20V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,https://services.taiwansemi.com/storage/resources/datasheet/TSM2302CX_F2406.pdf
Transistor_FET:VN10LF,VN10LF,MyLib_Package_TO_SOT_SMD:SOT-23,"0.15A Id, 60V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/VN10LF.pdf
Transistor_FET:VP0610L,VP0610L,MyLib_Package_TO_SOT_THT:TO-92L_Inline,"-0.18A Id, -60V Vds, P-Channel MOSFET, TO-92",P-Channel MOSFET,TO?92L*,http://www.vishay.com/docs/70209/70209.pdf
Transistor_FET:VP0610T,VP0610T,MyLib_Package_TO_SOT_SMD:SOT-23,"-0.18A Id, -60V Vds, P-Channel MOSFET, SOT-23",P-Channel MOSFET,SOT?23*,http://www.vishay.com/docs/70209/70209.pdf
Transistor_FET:ZVN3306F,ZVN3306F,MyLib_Package_TO_SOT_SMD:SOT-23,"0.15A Id, 60V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/ZVN3306F.pdf
Transistor_FET:ZVN3310F,ZVN3310F,MyLib_Package_TO_SOT_SMD:SOT-23,"0.1A Id, 100V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/ZVN3310F.pdf
Transistor_FET:ZVN3320F,ZVN3320F,MyLib_Package_TO_SOT_SMD:SOT-23,"0.06A Id, 200V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/ZVN3320F.pdf
Transistor_FET:ZVN4106F,ZVN4106F,MyLib_Package_TO_SOT_SMD:SOT-23,"0.2A Id, 60V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/ZVN4106F.pdf
Transistor_FET:ZXM61N02F,ZXM61N02F,MyLib_Package_TO_SOT_SMD:SOT-23,"1.7A Id, 20V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/ZXM61N02F.pdf
Transistor_FET:ZXM61N03F,ZXM61N03F,MyLib_Package_TO_SOT_SMD:SOT-23,"1.4A Id, 30V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/ZXM61N03F.pdf
Transistor_FET:ZXMN10A07F,ZXMN10A07F,MyLib_Package_TO_SOT_SMD:SOT-23,"0.76A Id, 100V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/ZXMN10A07F.pdf
Transistor_FET:ZXMN2A01F,ZXMN2A01F,MyLib_Package_TO_SOT_SMD:SOT-23,"2.2A Id, 20V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/ZXMN2A01F.pdf
Transistor_FET:ZXMN2A14F,ZXMN2A14F,MyLib_Package_TO_SOT_SMD:SOT-23,"4.1A Id, 20V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/ZXMN2A14F.pdf
Transistor_FET:ZXMN2B01F,ZXMN2B01F,MyLib_Package_TO_SOT_SMD:SOT-23,"2.4A Id, 20V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/ZXMN2B01F.pdf
Transistor_FET:ZXMN2B14FH,ZXMN2B14FH,MyLib_Package_TO_SOT_SMD:SOT-23,"4.3A Id, 20V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/ZXMN2B14FH.pdf
Transistor_FET:ZXMN2F30FH,ZXMN2F30FH,MyLib_Package_TO_SOT_SMD:SOT-23,"4.9A Id, 20V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/ZXMN2F30FH.pdf
Transistor_FET:ZXMN2F34FH,ZXMN2F34FH,MyLib_Package_TO_SOT_SMD:SOT-23,"4A Id, 20V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/ZXMN2F34FH.pdf
Transistor_FET:ZXMN3A01F,ZXMN3A01F,MyLib_Package_TO_SOT_SMD:SOT-23,"2A Id, 30V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/ZXMN3A01F.pdf
Transistor_FET:ZXMN3A14F,ZXMN3A14F,MyLib_Package_TO_SOT_SMD:SOT-23,"3.2A Id, 30V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/ZXMN3A14F.pdf
Transistor_FET:ZXMN3B01F,ZXMN3B01F,MyLib_Package_TO_SOT_SMD:SOT-23,"2A Id, 30V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/ZXMN3B01F.pdf
Transistor_FET:ZXMN3B14F,ZXMN3B14F,MyLib_Package_TO_SOT_SMD:SOT-23,"3.5A Id, 30V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/ZXMN3B14F.pdf
Transistor_FET:ZXMN3F30FH,ZXMN3F30FH,MyLib_Package_TO_SOT_SMD:SOT-23,"4.6A Id, 30V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/ZXMN3F30FH.pdf
Transistor_FET:ZXMN6A07F,ZXMN6A07F,MyLib_Package_TO_SOT_SMD:SOT-23,"1.4A Id, 60V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/ZXMN6A07F.pdf
Transistor_FET:ZXMP4A16G,ZXMP4A16G,MyLib_Package_TO_SOT_SMD:SOT-223-3_TabPin2,"-6.4A Id, -40V Vds, P-Channel MOSFET, SOT-223",P-Channel MOSFET,SOT?223*,https://www.diodes.com/assets/Datasheets/ZXMP4A16G.pdf
Transistor_FET_Other:BSP75N,BSP75N,MyLib_Package_TO_SOT_SMD:SOT-223,"Self-Protected Low Side Driver with Temperature and Current Limit, SOT−223",MOSFET ESD Overcurrent Obsolete,SOT?223*,https://www.infineon.com/dgdl/Infineon-BSP75N-DS-v01_04-en.pdf?fileId=db3a30431ed1d7b2011f471f5a0256d1
Transistor_FET_Other:BSP76,BSP76,MyLib_Package_TO_SOT_SMD:SOT-223-3_TabPin2,"Self-Protected Low Side Driver with Temperature and Current Limit, 42 V Vds, 1.4 A Id, 200 mOhm Rds, SOT-223",MOSFET ESD Overcurrent LowSideSwitch automotive,SOT?223*,https://www.infineon.com/dgdl/Infineon-BSP76-DS-v01_03-en.pdf?fileId=db3a3043271faefd01274d00e2695d45
Transistor_FET_Other:BTS4140N,BTS4140N,MyLib_Package_TO_SOT_SMD:SOT-223,"60V, 0.2A, 1ohm Rds, Self-Protected High Side Driver with Temperature and Current Limit, SOT−223",MOSFET ESD Overcurrent,SOT?223*,https://www.infineon.com/dgdl/Infineon-BTS4140N-DS-v01_01-EN.pdf?fileId=5546d46259d9a4bf015a852aac8b7785
Transistor_FET_Other:DN2540N3-G,DN2540N3-G,MyLib_Package_TO_SOT_THT:TO-92_Inline,"150mA Ids, 400 Vds, Depletion-mode N-channel MOSFET, TO-92",N-Channel Depletion-Mode MOSFET,TO?92*,https://ww1.microchip.com/downloads/en/DeviceDoc/DN2540%20B060313.pdf
Transistor_FET_Other:DN2540N5-G,DN2540N5-G,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"150mA Ids, 400 Vds, Depletion-mode N-channel MOSFET, TO-220",N-Channel Depletion-Mode MOSFET,TO?220*,https://ww1.microchip.com/downloads/en/DeviceDoc/DN2540%20B060313.pdf
Transistor_FET_Other:DN2540N8-G,DN2540N8-G,MyLib_Package_TO_SOT_SMD:SOT-89-3,"150mA Ids, 400 Vds, Depletion-mode N-channel MOSFET, SOT-89",N-Channel Depletion-Mode MOSFET,SOT?89*,https://ww1.microchip.com/downloads/en/DeviceDoc/DN2540%20B060313.pdf
Transistor_FET_Other:NCV8402xST,NCV8402xST,MyLib_Package_TO_SOT_SMD:SOT-223,"Self-Protected Low Side Driver with Temperature and Current Limit, SOT−223",MOSFET ESD Overcurrent NCV8402STT1G-obsolete NCV8402STT3G-obsolete NCV8402ASTT1G NCV8402ASTT3G,SOT?223*,https://www.onsemi.com/pub/Collateral/NCV8402-D.PDF
Transistor_FET_Other:VNB35N07xx-E,VNB35N07xx-E,MyLib_Package_TO_SOT_SMD:TO-263-2,"Fully autoprotected Power MOSFET, OMNIFET, 35A Ilim, 70V Vclamp, 0.028 ohms Rds(on), diagnostic/fault feedback, TO-263-2 (D2PAK)",N-Channel VIPower ESD VNB35N07-E,*TO*263*,https://www.st.com/resource/en/datasheet/vnp35n07-e.pdf
Transistor_FET_Other:VNP10N07,VNP10N07,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"10A Id, 70V Vds, N-Channel Power MOSFET, fully autoprotected, TO-220",N-Channel Power MOSFET OMNIFET,TO?220*,https://www.st.com/resource/en/datasheet/vnp10n07.pdf
Transistor_FET_Other:VNP35N07xx-E,VNP35N07xx-E,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"Fully autoprotected Power MOSFET, OMNIFET, 35A Ilim, 70V Vclamp, 0.028 ohms Rds(on), diagnostic/fault feedback, TO-220",N-Channel VIPower ESD VNP35N07-E,*TO*220*Vertical*,https://www.st.com/resource/en/datasheet/vnp35n07-e.pdf
Transistor_IGBT:IRG4PF50W,IRG4PF50W,MyLib_Package_TO_SOT_THT:TO-247-3_Vertical,"28A, 900V, N-Channel IGBT",N-Channel IGBT Power Transistor,TO?247*,http://www.irf.com/product-info/datasheets/data/irg4pf50w.pdf
Transistor_IGBT:STGP7NC60HD,STGP7NC60HD,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"25A, 600V, N-Channel IGBT, TO-220",N-Channel very fast IGBT with ultrafast diode Power Transistor,TO?220*,http://www.farnell.com/datasheets/2309889.pdf
Transistor_Power_Module:A2C25S12M3,A2C25S12M3,Transistor_Power_Module:ST_ACEPACK-2-CIB,"25A, 1200V, 20kHz, 197W x 6 , 3-phase, Freewheeling Diode, Brake Chopper, Diode Rectifier, 5k NTC, ACEPACK-2-CIB",IGBT Power Module Trench Field Stop Technology M series,ST*ACEPACK*2*CIB*,https://www.st.com/resource/en/datasheet/a2c25s12m3.pdf
Transistor_Power_Module:A2C25S12M3-F,A2C25S12M3-F,Transistor_Power_Module:ST_ACEPACK-2-CIB_PressFIT,"25A, 1200V, 20kHz, 197W x 6 , 3-phase, Freewheeling Diode, Brake Chopper, Diode Rectifier, 5k NTC, PressFIT, ACEPACK-2-CIB",IGBT Power Module Trench Field Stop Technology M series,ST*ACEPACK*2*CIB*PressFIT*,https://www.st.com/resource/en/datasheet/a2c25s12m3-f.pdf
Transistor_Power_Module:A2C35S12M3,A2C35S12M3,Transistor_Power_Module:ST_ACEPACK-2-CIB,"35A, 1200V, 20kHz, 250W x 6 , 3-phase, Freewheeling Diode, Brake Chopper, Diode Rectifier, 5k NTC, ACEPACK-2-CIB",IGBT Power Module Trench Field Stop Technology M series,ST*ACEPACK*2*CIB*,https://www.st.com/resource/en/datasheet/a2c35s12m3.pdf
Transistor_Power_Module:A2C35S12M3-F,A2C35S12M3-F,Transistor_Power_Module:ST_ACEPACK-2-CIB_PressFIT,"35A, 1200V, 20kHz, 250W x 6 , 3-phase, Freewheeling Diode, Brake Chopper, Diode Rectifier, 5k NTC, PresFIT, ACEPACK-2-CIB",IGBT Power Module Trench Field Stop Technology M series,ST*ACEPACK*2*CIB*PressFIT*,https://www.st.com/resource/en/datasheet/a2c35s12m3-f.pdf
Transistor_Power_Module:A2C50S65M2,A2C50S65M2,Transistor_Power_Module:ST_ACEPACK-2-CIB,"50A, 650V, 20kHz, 208W x 6 , 3-phase, Freewheeling Diode, Brake Chopper, Diode Rectifier, 5k NTC, ACEPACK-2-CIB",IGBT Power Module Trench Field Stop Technology M series,ST*ACEPACK*2*CIB*,https://www.st.com/resource/en/datasheet/a2c50s65m2.pdf
Transistor_Power_Module:A2C50S65M2-F,A2C50S65M2-F,Transistor_Power_Module:ST_ACEPACK-2-CIB_PressFIT,"50A, 650V, 20kHz, 208W x 6 , 3-phase, Freewheeling Diode, Brake Chopper, Diode Rectifier, 5k NTC, PresFIT, ACEPACK-2-CIB",IGBT Power Module Trench Field Stop Technology M series,ST*ACEPACK*2*CIB*PressFIT*,https://www.st.com/resource/en/datasheet/a2c50s65m2-f.pdf
Transistor_Power_Module:FP10R06W1E3,FP10R06W1E3,Transistor_Power_Module:Infineon_EasyPIM-1B,"10A, 600V, 68W, 3-phase, Freewheeling Diode, Brake Chopper, Diode Rectifier, 5k NTC, EasyPIM-1B",IGBT Power Module Trench Field Stop Technology M series,Infineon*EasyPIM*1B*,https://www.infineon.com/dgdl/Infineon-FP10R06W1E3-DS-v02_01-en_de.pdf?fileId=db3a304412b407950112b43312285a63
Transistor_Power_Module:FP15R06W1E3,FP15R06W1E3,Transistor_Power_Module:Infineon_EasyPIM-1B,"15A, 600V, 81W, 3-phase, Freewheeling Diode, Brake Chopper, Diode Rectifier, 5k NTC, EasyPIM-1B",IGBT Power Module Trench Field Stop Technology,Infineon*EasyPIM*1B*,https://www.infineon.com/dgdl/Infineon-FP15R06W1E3-DS-v02_01-en_de.pdf?fileId=db3a304412b407950112b43321b15a77
Transistor_Power_Module:FP15R12W2T4,FP15R12W2T4,Transistor_Power_Module:Infineon_EasyPIM-2B,"15A, 1200V, 145W, 3-phase, Freewheeling Diode, Brake Chopper, Diode Rectifier, 5k NTC, EasyPIM-2B",IGBT Power Module Trench Field Stop Technology,Infineon*EasyPIM*2B*,https://www.infineon.com/dgdl/Infineon-FP15R12W2T4-DS-v03_00-en_de.pdf?fileId=db3a30433ba77ced013bae67c3eb3a5e
Transistor_Power_Module:FP25R12W2T4,FP25R12W2T4,Transistor_Power_Module:Infineon_EasyPIM-2B,"25A, 1200V, 175W, 3-phase, Freewheeling Diode, Brake Chopper, Diode Rectifier, 5k NTC, EasyPIM-2B",IGBT Power Module Trench Field Stop Technology,Infineon*EasyPIM*2B*,https://www.infineon.com/dgdl/Infineon-FP25R12W2T4-DS-v02_02-EN.pdf?fileId=db3a3043163797a60116389cdaeb0183
Transistor_Power_Module:FP25R12W2T4P,FP25R12W2T4P,Transistor_Power_Module:Infineon_EasyPIM-2B,"25A, 1200V, 175W, 3-phase, Freewheeling Diode, Brake Chopper, Diode Rectifier, 5k NTC, TIM, EasyPIM-2B",IGBT Power Module Trench Field Stop Technology,Infineon*EasyPIM*2B*,https://www.infineon.com/dgdl/Infineon-FP25R12W2T4P-DS-v03_00-EN.pdf?fileId=5546d4625bd71aa0015bfbc806e571fc
Transistor_Power_Module:FP35R12W2T4,FP35R12W2T4,Transistor_Power_Module:Infineon_EasyPIM-2B,"35A, 1200V, 215W, 3-phase, Freewheeling Diode, Brake Chopper, Diode Rectifier, 5k NTC, EasyPIM-2B",IGBT Power Module Trench Field Stop Technology,Infineon*EasyPIM*2B*,https://www.infineon.com/dgdl/Infineon-FP35R12W2T4-DS-v02_02-EN.pdf?fileId=db3a3043163797a6011638a0541501a0
Transistor_Power_Module:FP35R12W2T4P,FP35R12W2T4P,Transistor_Power_Module:Infineon_EasyPIM-2B,"35A, 1200V, 215W, 3-phase, Freewheeling Diode, Brake Chopper, Diode Rectifier, 5k NTC, TIM, EasyPIM-2B",IGBT Power Module Trench Field Stop Technology,Infineon*EasyPIM*2B*,https://www.infineon.com/dgdl/Infineon-FP35R12W2T4P-DS-v03_00-EN.pdf?fileId=5546d4625bd71aa0015bfbbf0d7a71f8
Transistor_Power_Module:FP50R06W2E3,FP50R06W2E3,Transistor_Power_Module:Infineon_EasyPIM-2B,"50A, 600V, 175W, 3-phase, Freewheeling Diode, Brake Chopper, Diode Rectifier, 5k NTC, EasyPIM-2B",IGBT Power Module Trench Field Stop Technology,Infineon*EasyPIM*2B*,https://www.infineon.com/dgdl/Infineon-FP50R06W2E3-DS-v02_02-EN.pdf?fileId=db3a30431b3e89eb011b455c99987d24
Transistor_Power_Module:FS25R12W1T7,FS25R12W1T7,Transistor_Power_Module:Infineon_EasyPACK-1B,"25A, 1200V, 3-phase, Freewheeling Diode, 5k NTC, EasyPACK-1B",igbt power module trench field stop technology basic insulation class 1 IEC 61140,Infineon*EasyPACK?1B*,https://www.infineon.com/dgdl/Infineon-FS25R12W1T7-DataSheet-v02_00-EN.pdf?fileId=5546d46270c4f93e0170f188efca7334
Transistor_Power_Module:FS25R12W1T7B11,FS25R12W1T7B11,Transistor_Power_Module:Infineon_EasyPACK-1B_PressFIT,"25A, 1200V, 3-phase, Freewheeling Diode, 5k NTC, PressFIT, EasyPACK-1B",igbt power module trench field stop technology basic insulation class 1 IEC 61140,Infineon*EasyPACK?1B*PressFIT*,https://www.infineon.com/dgdl/Infineon-FS25R12W1T7_B11-DataSheet-v02_00-EN.pdf?fileId=5546d46270c4f93e0170f186359472e9
Transistor_Power_Module:FS25R12W1T7PB11,FS25R12W1T7PB11,Transistor_Power_Module:Infineon_EasyPACK-1B_PressFIT,"25A, 1200V, 3-phase, Freewheeling Diode, 5k NTC, TIM, PressFIT, EasyPACK-1B",igbt power module trench field stop technology basic insulation class 1 IEC 61140,Infineon*EasyPACK?1B*PressFIT*,https://www.infineon.com/dgdl/Infineon-FS25R12W1T7P_B11-DataSheet-v02_00-EN.pdf?fileId=5546d46273a5366f0173e165e5d65778
Transistor_Power_Module:FS30R06W1E3,FS30R06W1E3,Transistor_Power_Module:Infineon_EasyPACK-1B,"30A, 600V, 150W, 3-phase, Freewheeling Diode, 5k NTC, EasyPACK-1B",igbt power module trench field stop technology basic insulation class 1 IEC 61140,Infineon*EasyPACK?1B*,https://www.infineon.com/dgdl/Infineon-FS30R06W1E3-DataSheet-v02_01-EN.pdf?fileId=db3a304313b8b5a60113cecd4c3102c1
Transistor_Power_Module:FS75R07N2E4,FS75R07N2E4,Transistor_Power_Module:Infineon_AG-ECONO2,"75A, 650V, 250W , 3-phase, Freewheeling Diode, 5k NTC, AG-Econo2",IGBT Power Module Trench Field Stop Technology,*Infineon*AG*ECONO2*,https://www.infineon.com/dgdl/Infineon-FS75R07N2E4-DS-v02_00-en_de.pdf?fileId=db3a30432f5008fe012f52f916333979
Transistor_Power_Module:MG12100W-XN2MM,MG12100W-XN2MM,Transistor_Power_Module:Littelfuse_MyLib_Package_W_XN2MM,"100A, 1200V, 450W x 6 , 3-phase, Freewheeling Diode, 5k NTC, Package-W (XN2MM)",IGBT Power Module Trench Field Stop Technology,Littelfuse*Package*W*XN2MM*,https://www.littelfuse.com/~/media/electronics/datasheets/power_semiconductors/littelfuse_power_semiconductor_igbt_module_mg12100w_xn2mm_datasheet.pdf.pdf
Transistor_Power_Module:MG1215H-XBN2MM,MG1215H-XBN2MM,Transistor_Power_Module:Littelfuse_MyLib_Package_H_XBN2MM,"15A, 1200V, 105W x 6 , 3-phase, Freewheeling Diode, Brake Chopper, Diode Rectifier, 5k NTC, Package-H (XBN2MM)",IGBT Power Module Trench Field Stop Technology,Littelfuse*Package*H*XBN2MM*,https://www.littelfuse.com/~/media/electronics/datasheets/power_semiconductors/littelfuse_power_semiconductor_igbt_module_mg1215h_xbn2mm_datasheet.pdf.pdf
